Time,mean_radiation,mean_temp,mean_relative_hum
2022-02-09T08:00:00+00:00,71.6,6.2,89.2
2022-02-09T09:00:00+00:00,174.7,6.8,85.3
2022-02-09T10:00:00+00:00,221,7.1,81.2
2022-02-09T11:00:00+00:00,172.1,7,82.2
2022-02-09T12:00:00+00:00,211.5,5.3,82.7
2022-02-09T13:00:00+00:00,188.3,5,82.3
2022-02-09T14:00:00+00:00,113.6,5.2,81.1
2022-02-09T15:00:00+00:00,42.5,5.1,75.6
2022-02-09T16:00:00+00:00,1.1,4.9,72
2022-02-09T17:00:00+00:00,0,4.7,73.5
2022-02-09T18:00:00+00:00,0,4.7,70.7
2022-02-09T19:00:00+00:00,0,4.6,70.1
2022-02-09T20:00:00+00:00,0,4.2,73.7
2022-02-09T21:00:00+00:00,0,3.9,79.5
2022-02-09T22:00:00+00:00,0,4,78.8
2022-02-09T23:00:00+00:00,0,4.2,77.3
2022-02-10T00:00:00+00:00,0,4.3,78.5
2022-02-10T01:00:00+00:00,0,3.8,83.7
2022-02-10T02:00:00+00:00,0,3.6,85.4
2022-02-10T03:00:00+00:00,0,3.7,82.7
2022-02-10T04:00:00+00:00,0,3.3,84.8
2022-02-10T05:00:00+00:00,0,3.1,86.3
2022-02-10T06:00:00+00:00,0.2,2.7,88.9
2022-02-10T07:00:00+00:00,36.1,2.7,88
2022-02-10T08:00:00+00:00,100.3,3.1,87.6
2022-02-10T09:00:00+00:00,179.3,3.6,83.8
2022-02-10T10:00:00+00:00,249.4,4.6,78.8
2022-02-10T11:00:00+00:00,330.9,5.5,76.3
2022-02-10T12:00:00+00:00,279.4,5.7,74.3
2022-02-10T13:00:00+00:00,214.2,5.5,73.9
2022-02-10T14:00:00+00:00,133.8,5.1,72.8
2022-02-10T15:00:00+00:00,47.9,4,80.6
2022-02-10T16:00:00+00:00,1.2,3.8,81
2022-02-10T17:00:00+00:00,0,3.4,82.4
2022-02-10T18:00:00+00:00,0,3.2,83.8
2022-02-10T19:00:00+00:00,0,2.7,86.2
2022-02-10T20:00:00+00:00,0,2.6,87.3
2022-02-10T21:00:00+00:00,0,2.2,88.6
2022-02-10T22:00:00+00:00,0,2.2,89.6
2022-02-10T23:00:00+00:00,0,2.1,90.5
2022-02-11T00:00:00+00:00,0,2,90
2022-02-11T01:00:00+00:00,0,2.1,89.2
2022-02-11T02:00:00+00:00,0,1.7,86.8
2022-02-11T03:00:00+00:00,0,1.3,82.4
2022-02-11T04:00:00+00:00,0,1.5,78.2
2022-02-11T05:00:00+00:00,0,1.5,75.6
2022-02-11T06:00:00+00:00,0.4,1.4,73.1
2022-02-11T07:00:00+00:00,30.1,1.2,69.3
2022-02-11T08:00:00+00:00,142.9,2.1,60.7
2022-02-11T09:00:00+00:00,244.3,2.9,56.6
2022-02-11T10:00:00+00:00,329.3,3.1,53.9
2022-02-11T11:00:00+00:00,356.8,3.2,53.2
2022-02-11T12:00:00+00:00,338.5,3.3,53.7
2022-02-11T13:00:00+00:00,275.5,3.3,52.7
2022-02-11T14:00:00+00:00,154.2,2.9,52.9
2022-02-11T15:00:00+00:00,63.2,2.2,56.2
2022-02-11T16:00:00+00:00,1.5,0.8,62
2022-02-11T17:00:00+00:00,0,0.7,62.8
2022-02-11T18:00:00+00:00,0,0.8,64
2022-02-11T19:00:00+00:00,0,1.2,65
2022-02-11T20:00:00+00:00,0,1.6,70.8
2022-02-11T21:00:00+00:00,0,1.9,75.7
2022-02-11T22:00:00+00:00,0,2.2,76.2
2022-02-11T23:00:00+00:00,0,2.5,76.1
2022-02-12T00:00:00+00:00,0,2.8,76.1
2022-02-12T01:00:00+00:00,0,2.9,76.8
2022-02-12T02:00:00+00:00,0,2.7,77.2
2022-02-12T03:00:00+00:00,0,2.9,77.4
2022-02-12T04:00:00+00:00,0,2.5,79.4
2022-02-12T05:00:00+00:00,0,2.3,78.9
2022-02-12T06:00:00+00:00,0.6,2.2,78.9
2022-02-12T07:00:00+00:00,13,2.5,77.2
2022-02-12T08:00:00+00:00,43.7,2.8,76.6
2022-02-12T09:00:00+00:00,101,2.9,76.4
2022-02-12T10:00:00+00:00,115.4,3.4,76.6
2022-02-12T11:00:00+00:00,144.7,4,76.5
2022-02-12T12:00:00+00:00,101.7,4.2,75.7
2022-02-12T13:00:00+00:00,58.2,4.3,76.1
2022-02-12T14:00:00+00:00,32.2,4.4,77.7
2022-02-12T15:00:00+00:00,12.6,4.4,78.7
2022-02-12T16:00:00+00:00,0.9,4.4,80.1
2022-02-12T17:00:00+00:00,0,4.3,80.5
2022-02-12T18:00:00+00:00,0,4.1,80.2
2022-02-12T19:00:00+00:00,0,4,79.5
2022-02-12T20:00:00+00:00,0,3.7,79.4
2022-02-12T21:00:00+00:00,0,3.2,80.8
2022-02-12T22:00:00+00:00,0,3.3,79.1
2022-02-12T23:00:00+00:00,0,3.2,81.2
2022-02-13T00:00:00+00:00,0,3.3,82.2
2022-02-13T01:00:00+00:00,0,3.5,84.2
2022-02-13T02:00:00+00:00,0,3.5,87.6
2022-02-13T03:00:00+00:00,0,3.4,90.8
2022-02-13T04:00:00+00:00,0,3.5,92.8
2022-02-13T05:00:00+00:00,0,3.8,94
2022-02-13T06:00:00+00:00,0.1,4.2,94.4
2022-02-13T07:00:00+00:00,4.9,4.6,94.3
2022-02-13T08:00:00+00:00,17,4.8,95.2
2022-02-13T09:00:00+00:00,32.6,5,95.5
2022-02-13T10:00:00+00:00,41,4.9,95.7
2022-02-13T11:00:00+00:00,44,4.9,95.4
2022-02-13T12:00:00+00:00,34.2,4.7,95.5
2022-02-13T13:00:00+00:00,44.6,4.7,95.6
2022-02-13T14:00:00+00:00,29.1,4.7,95.6
2022-02-13T15:00:00+00:00,7.6,4.6,95.4
2022-02-13T16:00:00+00:00,0.1,4.5,95.4
2022-02-13T17:00:00+00:00,0,4,95.6
2022-02-13T18:00:00+00:00,0,3.7,95.6
2022-02-13T19:00:00+00:00,0,3.4,95.2
2022-02-13T20:00:00+00:00,0,3.4,91.8
2022-02-13T21:00:00+00:00,0,3.4,88.3
2022-02-13T22:00:00+00:00,0,3.3,86.4
2022-02-13T23:00:00+00:00,0,3.7,85
2022-02-14T00:00:00+00:00,0,3.7,88.6
2022-02-14T01:00:00+00:00,0,3.5,90.8
2022-02-14T02:00:00+00:00,0,3.8,92.3
2022-02-14T03:00:00+00:00,0,4.2,93.6
2022-02-14T04:00:00+00:00,0,4.7,94.5
2022-02-14T05:00:00+00:00,0,5.1,94.7
2022-02-14T06:00:00+00:00,0.6,5.4,95.1
2022-02-14T07:00:00+00:00,9.4,5.6,93.4
2022-02-14T08:00:00+00:00,26.1,5.8,93.5
2022-02-14T09:00:00+00:00,47.3,6.1,93
2022-02-14T10:00:00+00:00,42.5,6.1,95.1
2022-02-14T11:00:00+00:00,56.3,6.3,94
2022-02-14T12:00:00+00:00,56.3,6.5,92.2
2022-02-14T13:00:00+00:00,87.8,6.4,88.4
2022-02-14T14:00:00+00:00,46,6.7,87
2022-02-14T15:00:00+00:00,14.7,7.1,85
2022-02-14T16:00:00+00:00,1.2,6.7,83.4
2022-02-14T17:00:00+00:00,0,6.7,79.4
2022-02-14T18:00:00+00:00,0,6.3,81.5
2022-02-14T19:00:00+00:00,0,6.3,79.1
2022-02-14T20:00:00+00:00,0,6.2,78.1
2022-02-14T21:00:00+00:00,0,6.2,76.8
2022-02-14T22:00:00+00:00,0,6,81.2
2022-02-14T23:00:00+00:00,0,5.7,84.8
2022-02-15T00:00:00+00:00,0,5.4,88.3
2022-02-15T01:00:00+00:00,0,5.4,89.8
2022-02-15T02:00:00+00:00,0,5.2,92.5
2022-02-15T03:00:00+00:00,0,5,91.5
2022-02-15T04:00:00+00:00,0,4.6,93.4
2022-02-15T05:00:00+00:00,0,4.7,89
2022-02-15T06:00:00+00:00,1.7,4.5,87
2022-02-15T07:00:00+00:00,16.3,4.3,84
2022-02-15T08:00:00+00:00,66.5,4.4,76.3
2022-02-15T09:00:00+00:00,112.2,4.7,66.9
2022-02-15T10:00:00+00:00,210.2,4.8,66.2
2022-02-15T11:00:00+00:00,269.6,5.3,66.5
2022-02-15T12:00:00+00:00,249,5.8,67.3
2022-02-15T13:00:00+00:00,145.8,5.6,68
2022-02-15T14:00:00+00:00,93.9,5.3,71.3
2022-02-15T15:00:00+00:00,30.7,5,73.9
2022-02-15T16:00:00+00:00,2.3,4.6,77
2022-02-15T17:00:00+00:00,0,4.4,81.3
2022-02-15T18:00:00+00:00,0,4.3,85.4
2022-02-15T19:00:00+00:00,0,4.3,88.8
2022-02-15T20:00:00+00:00,0,4.1,90.9
2022-02-15T21:00:00+00:00,0,3.8,91.3
2022-02-15T22:00:00+00:00,0,3.5,92.5
2022-02-15T23:00:00+00:00,0,4,92.2
2022-02-16T00:00:00+00:00,0,3.8,90.9
2022-02-16T01:00:00+00:00,0,3.3,91.6
2022-02-16T02:00:00+00:00,0,2.8,91.7
2022-02-16T03:00:00+00:00,0,2.8,89.6
2022-02-16T04:00:00+00:00,0,2.4,91.6
2022-02-16T05:00:00+00:00,0,2.4,92.6
2022-02-16T06:00:00+00:00,2.5,2.5,93.2
2022-02-16T07:00:00+00:00,36,2.9,93.7
2022-02-16T08:00:00+00:00,50.8,3.2,93.9
2022-02-16T09:00:00+00:00,66,3.2,94.8
2022-02-16T10:00:00+00:00,65.1,3.6,94.5
2022-02-16T11:00:00+00:00,43.2,3.7,92.2
2022-02-16T12:00:00+00:00,46.3,3.3,91.4
2022-02-16T13:00:00+00:00,50.6,2.6,93.6
2022-02-16T14:00:00+00:00,42.9,2.2,94.8
2022-02-16T15:00:00+00:00,13.6,2.4,95.7
2022-02-16T16:00:00+00:00,1.4,2.3,96.1
2022-02-16T17:00:00+00:00,0,2.9,96.1
2022-02-16T18:00:00+00:00,0,3,96
2022-02-16T19:00:00+00:00,0,3.4,95.9
2022-02-16T20:00:00+00:00,0,3.5,97
2022-02-16T21:00:00+00:00,0,3.6,97.7
2022-02-16T22:00:00+00:00,0,3.8,97.8
2022-02-16T23:00:00+00:00,0,3.9,97.5
2022-02-17T00:00:00+00:00,0,3.2,97.6
2022-02-17T01:00:00+00:00,0,2.8,96.4
2022-02-17T02:00:00+00:00,0,2.8,92.5
2022-02-17T03:00:00+00:00,0,2.8,90.6
2022-02-17T04:00:00+00:00,0,2.9,88.4
2022-02-17T05:00:00+00:00,0,3,87.2
2022-02-17T06:00:00+00:00,1.8,3,86.9
2022-02-17T07:00:00+00:00,37.6,2.9,86.5
2022-02-17T08:00:00+00:00,127.6,3.3,84
2022-02-17T09:00:00+00:00,171.6,3.6,82.3
2022-02-17T10:00:00+00:00,205.3,4.1,83.5
2022-02-17T11:00:00+00:00,198.3,4.9,83.5
2022-02-17T12:00:00+00:00,191.5,5.1,82.2
2022-02-17T13:00:00+00:00,189.6,5.2,79.2
2022-02-17T14:00:00+00:00,141.2,5.1,80.4
2022-02-17T15:00:00+00:00,43.2,4.7,83.1
2022-02-17T16:00:00+00:00,4.5,4.3,85
2022-02-17T17:00:00+00:00,0,4.1,84.6
2022-02-17T18:00:00+00:00,0,4.1,85.1
2022-02-17T19:00:00+00:00,0,4.5,82.7
2022-02-17T20:00:00+00:00,0,4.5,82.5
2022-02-17T21:00:00+00:00,0,4.5,82.3
2022-02-17T22:00:00+00:00,0,4.4,82.4
2022-02-17T23:00:00+00:00,0,4.4,82.4
2022-02-18T00:00:00+00:00,0,4.5,82.8
2022-02-18T01:00:00+00:00,0,4.2,82.3
2022-02-18T02:00:00+00:00,0,4.3,83.2
2022-02-18T03:00:00+00:00,0,4.3,82.3
2022-02-18T04:00:00+00:00,0,4.2,83.6
2022-02-18T05:00:00+00:00,0,4,84
2022-02-18T06:00:00+00:00,2.9,3.8,84
2022-02-18T07:00:00+00:00,38.6,3.8,82.9
2022-02-18T08:00:00+00:00,104.9,4.1,81.6
2022-02-18T09:00:00+00:00,121.3,4.5,79.7
2022-02-18T10:00:00+00:00,126.3,4.5,79.4
2022-02-18T11:00:00+00:00,117.9,4.4,80.9
2022-02-18T12:00:00+00:00,69.2,4.1,81.5
2022-02-18T13:00:00+00:00,37.7,3.7,84.5
2022-02-18T14:00:00+00:00,15.1,3.2,89.3
2022-02-18T15:00:00+00:00,7.3,1.2,93.9
2022-02-18T16:00:00+00:00,1.1,0.6,96.7
2022-02-18T17:00:00+00:00,0,0.7,97.3
2022-02-18T18:00:00+00:00,0,1.7,96.7
2022-02-18T19:00:00+00:00,0,2.4,95.2
2022-02-18T20:00:00+00:00,0,2.4,94.6
2022-02-18T21:00:00+00:00,0,2.3,93.7
2022-02-18T22:00:00+00:00,0,2.3,93.6
2022-02-18T23:00:00+00:00,0,2.4,94.1
2022-02-19T00:00:00+00:00,0,2.1,94.8
2022-02-19T01:00:00+00:00,0,2,95.5
2022-02-19T02:00:00+00:00,0,1.9,94.6
2022-02-19T03:00:00+00:00,0,2,91.2
2022-02-19T04:00:00+00:00,0,2.1,89.3
2022-02-19T05:00:00+00:00,0,2.2,89.3
2022-02-19T06:00:00+00:00,4.2,2.3,84.4
2022-02-19T07:00:00+00:00,43.4,2.2,81.9
2022-02-19T08:00:00+00:00,135.9,3,78.4
2022-02-19T09:00:00+00:00,233.8,4.3,73.8
2022-02-19T10:00:00+00:00,320.4,4.8,72.3
2022-02-19T11:00:00+00:00,305.3,5.2,70.2
2022-02-19T12:00:00+00:00,184.7,5.2,75.6
2022-02-19T13:00:00+00:00,127.1,4.9,80.1
2022-02-19T14:00:00+00:00,83.3,3.8,86.5
2022-02-19T15:00:00+00:00,52.6,4.1,84
2022-02-19T16:00:00+00:00,7.4,3.7,84.9
2022-02-19T17:00:00+00:00,0,3,87.7
2022-02-19T18:00:00+00:00,0,1.9,93.5
2022-02-19T19:00:00+00:00,0,2.2,93.3
2022-02-19T20:00:00+00:00,0,2.2,92.9
2022-02-19T21:00:00+00:00,0,2.4,93
2022-02-19T22:00:00+00:00,0,2.2,93.2
2022-02-19T23:00:00+00:00,0,2.1,92.6
2022-02-20T00:00:00+00:00,0,2,86.9
2022-02-20T01:00:00+00:00,0,1.4,84.9
2022-02-20T02:00:00+00:00,0,1.2,81.1
2022-02-20T03:00:00+00:00,0,0.6,82
2022-02-20T04:00:00+00:00,0,0.3,82.3
2022-02-20T05:00:00+00:00,0,0.2,83.8
2022-02-20T06:00:00+00:00,8.1,0.1,86.9
2022-02-20T07:00:00+00:00,67.7,0.6,87.4
2022-02-20T08:00:00+00:00,123.5,1.2,86.8
2022-02-20T09:00:00+00:00,162.7,1.7,83.3
2022-02-20T10:00:00+00:00,156.2,2.3,79.7
2022-02-20T11:00:00+00:00,108.2,2.5,83.4
2022-02-20T12:00:00+00:00,67.3,2.4,89.9
2022-02-20T13:00:00+00:00,48.1,2.1,93.3
2022-02-20T14:00:00+00:00,29.7,1.5,95.2
2022-02-20T15:00:00+00:00,14.3,1.7,96.3
2022-02-20T16:00:00+00:00,1.7,2.9,96.8
2022-02-20T17:00:00+00:00,0,3.6,97.3
2022-02-20T18:00:00+00:00,0,5.1,97.8
2022-02-20T19:00:00+00:00,0,6.6,96
2022-02-20T20:00:00+00:00,0,6.7,95.8
2022-02-20T21:00:00+00:00,0,6.6,96.2
2022-02-20T22:00:00+00:00,0,6,97.2
2022-02-20T23:00:00+00:00,0,5.6,97.3
2022-02-21T00:00:00+00:00,0,5.2,96.3
2022-02-21T01:00:00+00:00,0,5,95.7
2022-02-21T02:00:00+00:00,0,4.9,94.9
2022-02-21T03:00:00+00:00,0,4.3,94.1
2022-02-21T04:00:00+00:00,0,3.2,94.1
2022-02-21T05:00:00+00:00,0,2.6,94.6
2022-02-21T06:00:00+00:00,1.9,2.3,94
2022-02-21T07:00:00+00:00,20.5,2.4,91.1
2022-02-21T08:00:00+00:00,73.8,2.9,84.7
2022-02-21T09:00:00+00:00,114,3.3,82.2
2022-02-21T10:00:00+00:00,141,4,77.6
2022-02-21T11:00:00+00:00,180.2,4.3,78.5
2022-02-21T12:00:00+00:00,198.9,4.7,78.6
2022-02-21T13:00:00+00:00,166.8,4.9,71.1
2022-02-21T14:00:00+00:00,153,4.6,69.6
2022-02-21T15:00:00+00:00,58.5,3.9,74
2022-02-21T16:00:00+00:00,13,2.9,78.5
2022-02-21T17:00:00+00:00,0,2.3,80.2
2022-02-21T18:00:00+00:00,0,2,80.5
2022-02-21T19:00:00+00:00,0,2.1,78.5
2022-02-21T20:00:00+00:00,0,2,78.2
2022-02-21T21:00:00+00:00,0,1.9,76.7
2022-02-21T22:00:00+00:00,0,1.8,74.8
2022-02-21T23:00:00+00:00,0,1.6,76.4
2022-02-22T00:00:00+00:00,0,1.4,77.2
2022-02-22T01:00:00+00:00,0,0.7,79.1
2022-02-22T02:00:00+00:00,0,0.6,80.1
2022-02-22T03:00:00+00:00,0,0.4,81.2
2022-02-22T04:00:00+00:00,0,0.7,79.7
2022-02-22T05:00:00+00:00,0,1.1,75.1
2022-02-22T06:00:00+00:00,8.3,0.9,75
2022-02-22T07:00:00+00:00,78.2,1,76.5
2022-02-22T08:00:00+00:00,104.3,1.3,78.2
2022-02-22T09:00:00+00:00,162.9,2.2,72.8
2022-02-22T10:00:00+00:00,169.3,2.2,73.5
2022-02-22T11:00:00+00:00,154,2.7,73
2022-02-22T12:00:00+00:00,185.7,3,73.4
2022-02-22T13:00:00+00:00,125.5,3.3,75.1
2022-02-22T14:00:00+00:00,68.3,3.3,81.2
2022-02-22T15:00:00+00:00,26.4,3.2,86.9
2022-02-22T16:00:00+00:00,3,3.4,87.6
2022-02-22T17:00:00+00:00,0,3.2,88.6
2022-02-22T18:00:00+00:00,0,2.9,93
2022-02-22T19:00:00+00:00,0,3.3,93.9
2022-02-22T20:00:00+00:00,0,3.8,94.1
2022-02-22T21:00:00+00:00,0,4.1,91.9
2022-02-22T22:00:00+00:00,0,4.4,89.7
2022-02-22T23:00:00+00:00,0,3.7,88.4
2022-02-23T00:00:00+00:00,0,3.3,88.6
2022-02-23T01:00:00+00:00,0,3.6,86.5
2022-02-23T02:00:00+00:00,0,4.1,81.8
2022-02-23T03:00:00+00:00,0,4.1,84.8
2022-02-23T04:00:00+00:00,0,4.1,84.1
2022-02-23T05:00:00+00:00,0,4.3,83
2022-02-23T06:00:00+00:00,9.2,4.3,82.9
2022-02-23T07:00:00+00:00,74.5,4.6,83.4
2022-02-23T08:00:00+00:00,189.5,5.2,81.1
2022-02-23T09:00:00+00:00,282.3,5.9,78.7
2022-02-23T10:00:00+00:00,310.9,6.2,78.6
2022-02-23T11:00:00+00:00,365.9,6.7,74.5
2022-02-23T12:00:00+00:00,313.9,7,73.9
2022-02-23T13:00:00+00:00,267.2,6.8,77
2022-02-23T14:00:00+00:00,195.9,6.6,78.5
2022-02-23T15:00:00+00:00,72.8,6.2,78.4
2022-02-23T16:00:00+00:00,7.8,5.7,80.2
2022-02-23T17:00:00+00:00,0,5.4,79.8
2022-02-23T18:00:00+00:00,0,5.3,79.9
2022-02-23T19:00:00+00:00,0,5.4,81.9
2022-02-23T20:00:00+00:00,0,5.6,82.9
2022-02-23T21:00:00+00:00,0,5.9,83.1
2022-02-23T22:00:00+00:00,0,6.1,82.3
2022-02-23T23:00:00+00:00,0,6.3,81.8
2022-02-24T00:00:00+00:00,0,6.4,81.7
2022-02-24T01:00:00+00:00,0,6.5,81.6
2022-02-24T02:00:00+00:00,0,6.4,83.8
2022-02-24T03:00:00+00:00,0,5.3,89.9
2022-02-24T04:00:00+00:00,0,3.4,92.7
2022-02-24T05:00:00+00:00,0,3.6,91.5
2022-02-24T06:00:00+00:00,4,4.4,85.7
2022-02-24T07:00:00+00:00,22.7,4.5,84.6
2022-02-24T08:00:00+00:00,71.8,4.7,82.5
2022-02-24T09:00:00+00:00,126.1,5.5,79.7
2022-02-24T10:00:00+00:00,155.3,5.8,76.5
2022-02-24T11:00:00+00:00,108.1,4.8,85
2022-02-24T12:00:00+00:00,57.9,3.6,89.6
2022-02-24T13:00:00+00:00,39.4,3.4,90.6
2022-02-24T14:00:00+00:00,28.7,3.1,90.6
2022-02-24T15:00:00+00:00,15.6,2.9,91.4
2022-02-24T16:00:00+00:00,3.4,2.4,90
2022-02-24T17:00:00+00:00,0,1.4,93.4
2022-02-24T18:00:00+00:00,0,1.8,92.6
2022-02-24T19:00:00+00:00,0,1.6,91.5
2022-02-24T20:00:00+00:00,0,1.8,91
2022-02-24T21:00:00+00:00,0,1.7,89.8
2022-02-24T22:00:00+00:00,0,1.4,90.9
2022-02-24T23:00:00+00:00,0,1.7,88.2
2022-02-25T00:00:00+00:00,0,2,89.1
2022-02-25T01:00:00+00:00,0,2.1,88.4
2022-02-25T02:00:00+00:00,0,2.1,88.3
2022-02-25T03:00:00+00:00,0,1.8,91.1
2022-02-25T04:00:00+00:00,0,1.8,92
2022-02-25T05:00:00+00:00,0,1.9,91.4
2022-02-25T06:00:00+00:00,10.4,2.1,91.2
2022-02-25T07:00:00+00:00,66.6,2.4,91.1
2022-02-25T08:00:00+00:00,150.3,3,90
2022-02-25T09:00:00+00:00,243.5,3.8,88.1
2022-02-25T10:00:00+00:00,315.5,5,82.7
2022-02-25T11:00:00+00:00,380.3,5.6,76.1
2022-02-25T12:00:00+00:00,334.7,5.6,76.8
2022-02-25T13:00:00+00:00,304.3,5.8,75.2
2022-02-25T14:00:00+00:00,202.7,5.9,73.6
2022-02-25T15:00:00+00:00,103.3,6,70.2
2022-02-25T16:00:00+00:00,18.6,5.1,72.4
2022-02-25T17:00:00+00:00,0,4.3,74.4
2022-02-25T18:00:00+00:00,0,3.7,77.3
2022-02-25T19:00:00+00:00,0,3.7,74.2
2022-02-25T20:00:00+00:00,0,2.7,78.4
2022-02-25T21:00:00+00:00,0,2.6,80.1
2022-02-25T22:00:00+00:00,0,2.5,81.8
2022-02-25T23:00:00+00:00,0,2.3,82.5
2022-02-26T00:00:00+00:00,0,2,84
2022-02-26T01:00:00+00:00,0,2,82.5
2022-02-26T02:00:00+00:00,0,2.3,78.7
2022-02-26T03:00:00+00:00,0,2.3,73.2
2022-02-26T04:00:00+00:00,0,1,76.7
2022-02-26T05:00:00+00:00,0,0.5,74.1
2022-02-26T06:00:00+00:00,16.9,0,78.6
2022-02-26T07:00:00+00:00,119.7,0.6,78.7
2022-02-26T08:00:00+00:00,233.3,2.3,75.9
2022-02-26T09:00:00+00:00,335.3,3.7,70.5
2022-02-26T10:00:00+00:00,398.7,4.8,68.3
2022-02-26T11:00:00+00:00,397.1,5.5,63.3
2022-02-26T12:00:00+00:00,382.4,6.1,58.6
2022-02-26T13:00:00+00:00,339,6.1,52.3
2022-02-26T14:00:00+00:00,234.5,6.1,55.6
2022-02-26T15:00:00+00:00,117.1,5.8,66
2022-02-26T16:00:00+00:00,15.7,4.3,74.9
2022-02-26T17:00:00+00:00,0,3.1,79.7
2022-02-26T18:00:00+00:00,0,2.1,84
2022-02-26T19:00:00+00:00,0,1.6,86.6
2022-02-26T20:00:00+00:00,0,1.6,88.6
2022-02-26T21:00:00+00:00,0,1.7,85
2022-02-26T22:00:00+00:00,0,1.8,82.5
2022-02-26T23:00:00+00:00,0,1.7,82.5
2022-02-27T00:00:00+00:00,0,1.5,83.9
2022-02-27T01:00:00+00:00,0,1,86.1
2022-02-27T02:00:00+00:00,0,1,86.7
2022-02-27T03:00:00+00:00,0,0.9,86.8
2022-02-27T04:00:00+00:00,0,0.5,88.5
2022-02-27T05:00:00+00:00,0.1,0.7,88.6
2022-02-27T06:00:00+00:00,15.9,0.6,87.4
2022-02-27T07:00:00+00:00,120.5,1.3,84.4
2022-02-27T08:00:00+00:00,240.3,2.4,79.4
2022-02-27T09:00:00+00:00,312.5,3.6,72.8
2022-02-27T10:00:00+00:00,330.2,4.1,68.5
2022-02-27T11:00:00+00:00,385.8,5.3,61.5
2022-02-27T12:00:00+00:00,379.8,6.1,61.4
2022-02-27T13:00:00+00:00,346.8,6,66.3
2022-02-27T14:00:00+00:00,220.1,5.2,70.6
2022-02-27T15:00:00+00:00,126.8,4.3,73.9
2022-02-27T16:00:00+00:00,24.8,3,80.5
2022-02-27T17:00:00+00:00,0,1.8,86.6
2022-02-27T18:00:00+00:00,0,1.2,90.2
2022-02-27T19:00:00+00:00,0,1.2,90.7
2022-02-27T20:00:00+00:00,0,1.1,90.7
2022-02-27T21:00:00+00:00,0,1,93.5
2022-02-27T22:00:00+00:00,0,1.3,94.2
2022-02-27T23:00:00+00:00,0,1.5,93.2
2022-02-28T00:00:00+00:00,0,1.3,93.9
2022-02-28T01:00:00+00:00,0,1.1,94.8
2022-02-28T02:00:00+00:00,0,1.1,95.7
2022-02-28T03:00:00+00:00,0,1,95.8
2022-02-28T04:00:00+00:00,0,0.7,96.4
2022-02-28T05:00:00+00:00,0.1,0.5,96.2
2022-02-28T06:00:00+00:00,19.7,1,95.8
2022-02-28T07:00:00+00:00,125.1,1.8,93.2
2022-02-28T08:00:00+00:00,249,2.7,87.7
2022-02-28T09:00:00+00:00,349.3,3.6,81.4
2022-02-28T10:00:00+00:00,416.6,4.5,76
2022-02-28T11:00:00+00:00,440.3,4.9,74.6
2022-02-28T12:00:00+00:00,423.7,5.4,72.4
2022-02-28T13:00:00+00:00,352.2,5.7,69.7
2022-02-28T14:00:00+00:00,247.4,5.5,69.1
2022-02-28T15:00:00+00:00,118.6,5,72.4
2022-02-28T16:00:00+00:00,25.4,4.3,76.5
2022-02-28T17:00:00+00:00,0,3.6,79.2
2022-02-28T18:00:00+00:00,0,3,81
2022-02-28T19:00:00+00:00,0,2.5,81.9
2022-02-28T20:00:00+00:00,0,2.3,83.6
2022-02-28T21:00:00+00:00,0,2.2,83.6
2022-02-28T22:00:00+00:00,0,2.1,84.1
2022-02-28T23:00:00+00:00,1.1,2.7,84.5
2022-03-01T00:00:00+00:00,0,1.7,83.7
2022-03-01T01:00:00+00:00,0,1.3,84
2022-03-01T02:00:00+00:00,0,1.4,80.4
2022-03-01T03:00:00+00:00,0,1.2,78.9
2022-03-01T04:00:00+00:00,0,1.1,77.8
2022-03-01T05:00:00+00:00,0.7,1,78.2
2022-03-01T06:00:00+00:00,25.2,1.2,77.8
2022-03-01T07:00:00+00:00,69.9,1.5,78.1
2022-03-01T08:00:00+00:00,84,1.8,79.1
2022-03-01T09:00:00+00:00,133.1,2,81.2
2022-03-01T10:00:00+00:00,172.6,2.3,84.9
2022-03-01T11:00:00+00:00,163.1,2.9,87.8
2022-03-01T12:00:00+00:00,179.4,3.9,86.8
2022-03-01T13:00:00+00:00,202.1,4.6,86
2022-03-01T14:00:00+00:00,153.4,5.7,81.5
2022-03-01T15:00:00+00:00,91.9,5.4,79.5
2022-03-01T16:00:00+00:00,25.9,4.6,83.8
2022-03-01T17:00:00+00:00,0.3,3.3,90.1
2022-03-01T18:00:00+00:00,0,2.7,92.9
2022-03-01T19:00:00+00:00,0,2.4,94.3
2022-03-01T20:00:00+00:00,0,1.6,95
2022-03-01T21:00:00+00:00,0,1.2,95.6
2022-03-01T22:00:00+00:00,0,1,96.2
2022-03-01T23:00:00+00:00,0,0.5,96.7
2022-03-02T00:00:00+00:00,0,0.7,97
2022-03-02T01:00:00+00:00,0,0.4,96.6
2022-03-02T02:00:00+00:00,0,0.1,95.8
2022-03-02T03:00:00+00:00,0,0.4,95
2022-03-02T04:00:00+00:00,0,0.7,95.2
2022-03-02T05:00:00+00:00,0.1,0.5,95.9
2022-03-02T06:00:00+00:00,20.2,1.1,96.2
2022-03-02T07:00:00+00:00,120,1.3,95.4
2022-03-02T08:00:00+00:00,251.2,3.4,92.5
2022-03-02T09:00:00+00:00,357.5,4.6,86.3
2022-03-02T10:00:00+00:00,420.1,5.7,80.9
2022-03-02T11:00:00+00:00,423.5,6.6,76
